gvkey,iid,gvkeyx,from,thru,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic,co_cusip,co_cik,co_sic,co_naics
007985,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,NORTHROP GRUMMAN CORP,NOC,666807409,0001133421,3812,334511
007985,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,NORTHROP GRUMMAN CORP,NOC,666807102,0001133421,3812,334511
007993,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,NORTHWEST NATURAL GAS CO,NWN,667655104,0000073020,4924,221210
008092,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,BRISTOW GROUP INC,BRS,110394400,0000073887,4522,481211
008092,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,BRISTOW GROUP INC,BRS,110394103,0000073887,4522,481211
008099,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,FIRSTENERGY CORP,FE,337932107,0001031296,4911,22111
008113,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,OGE ENERGY CORP,OGE,670837103,0001021635,4931,2211
008123,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,OLIN CORP,OLN,680665205,0000074303,2810,325180
008213,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,OWENS & MINOR INC,OMI,690732102,0000075252,5047,423450
008245,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PNC FINANCIAL SVCS GROUP INC,PNC,693475881,0000713676,6020,522110
008245,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PNC FINANCIAL SVCS GROUP INC,PNC,693475402,0000713676,6020,522110
008245,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PNC FINANCIAL SVCS GROUP INC,PNC,693475501,0000713676,6020,522110
008245,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PNC FINANCIAL SVCS GROUP INC,PNC,693475105,0000713676,6020,522110
008264,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PG&E CORP,PCG,69331C108,0001004980,4931,2211
008272,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SEMPRA ENERGY,SRE,816851109,0001032208,4931,22111
008358,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PARKER-HANNIFIN CORP,PH,701094104,0000076334,3490,332912
008431,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,AMERICAN FINANCIAL GROUP INC,AFG,025932104,0001042046,6331,524126
008446,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PENNEY (J C) CO,JCP,708160106,0001166126,5311,452111
008463,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PENTAIR PLC,PNR,G7S00T104,0000077360,3561,333911
008539,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,EXELON CORP,EXC,693304404,0001109357,4911,22111
008539,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,EXELON CORP,EXC,693304503,0001109357,4911,22111
008539,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,EXELON CORP,EXC,693304305,0001109357,4911,22111
008539,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,EXELON CORP,EXC,693304206,0001109357,4911,22111
008539,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,EXELON CORP,EXC,30161N101,0001109357,4911,22111
008543,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,ALTRIA GROUP INC,MO,02209S103,0000764180,2111,312230
008577,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PIEDMONT NATURAL GAS CO,PNY,720186105,0000078460,4924,221210
008599,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,AGILYSYS INC,AGYS,00847J105,0000078749,7370,541519
008694,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PEPCO HOLDINGS INC,POM,713291102,0001135971,4911,2211
008807,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PNM RESOURCES INC,PNM,69349H206,0001108426,4911,2211
008807,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PNM RESOURCES INC,PNM,69349H107,0001108426,4911,2211
008810,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,PUBLIC SERVICE ENTRP GRP INC,PEG,744573106,0000788784,4931,22111
008902,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,RPM INTERNATIONAL INC,RPM,749685103,0000110621,2890,325998
008972,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,RAYTHEON CO,RTN,755111309,0001047122,3812,334511
008972,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,RAYTHEON CO,RTN,755111507,0001047122,3812,334511
009016,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,REGAL-BELOIT CORP,RBC,758750103,0000082811,3621,335312
009299,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,RYDER SYSTEM INC,R,783549108,0000085961,7510,532120
009445,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SCANA CORP,SCG,80589M102,0000754737,4931,22111
009777,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SMUCKER (JM) CO,SJM,832696207,0000091419,2033,311421
009777,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SMUCKER (JM) CO,SJM,832696405,0000091419,2033,311421
009815,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SONOCO PRODUCTS CO,SON,835495102,0000091767,2650,322219
009846,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,EDISON INTERNATIONAL,EIX,281020107,0000827052,4911,22111
009850,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SOUTHERN CO,SO,842587107,0000092122,4911,2211
009890,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SOUTHWEST GAS CORP,SWX,844895102,0000092416,4923,221210
009899,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,AT&T INC,T,00206R201,0000732717,4812,517210
009899,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,AT&T INC,T,00206R102,0000732717,4812,517210
010000,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,STANDARD MOTOR PRODS,SMP,853666105,0000093389,3690,336320
010016,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,STANLEY BLACK & DECKER INC,SWK,854502101,0000093556,3540,333991
010187,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SUNTRUST BANKS INC,STI,867914509,0000750556,6020,522110
010187,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SUNTRUST BANKS INC,STI,867914103,0000750556,6020,522110
010405,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,0001018963,3312,331110
010407,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,TELEFLEX INC,TFX,879369106,0000096943,3841,339112
010411,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,TELEPHONE & DATA SYSTEMS INC,TDS,879433860,0001051512,4812,517210
010411,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,TELEPHONE & DATA SYSTEMS INC,TDS,879433829,0001051512,4812,517210
010411,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,TELEPHONE & DATA SYSTEMS INC,TDS,879433852,0001051512,4812,517210
010411,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,TELEPHONE & DATA SYSTEMS INC,TDS,879433878,0001051512,4812,517210
010411,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,TELEPHONE & DATA SYSTEMS INC,TDS,879433811,0001051512,4812,517210
010565,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,TIDEWATER INC,TDW,886423102,0000098222,4400,488390
010860,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,AMEREN CORP,AEE,023608102,0001002910,4931,2211
010905,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,UIL HOLDINGS CORP,UIL,902748102,0001082510,4911,2211
011012,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SENSIENT TECHNOLOGIES CORP,SXT,81725T100,0000310142,2860,325199
011017,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,UNIVERSAL CORP/VA,UVV,913456109,0000102037,5150,424590
011296,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,WGL HOLDINGS INC,WGL,92924F106,0001103601,4924,221210
011456,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,WEYERHAEUSER CO,WY,962166104,0000106535,2400,321
011465,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,WHIRLPOOL CORP,WHR,963320106,0000106640,3630,3352
011550,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,WISCONSIN ENERGY CORP,WEC,976657106,0000783325,4931,2211
011554,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,ALLIANT ENERGY CORP,LNT,018802108,0000352541,4931,22111
012726,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,UNUM GROUP,UNM,91529Y304,0000005513,6321,524114
012726,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,UNUM GROUP,UNM,91529Y403,0000005513,6321,524114
012726,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,UNUM GROUP,UNM,91529Y106,0000005513,6321,524114
017115,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,SELECTIVE INS GROUP INC,SIGI,816300107,0000230557,6331,524126
021429,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,GRANITE CONSTRUCTION INC,GVA,387328107,0000861459,1600,237310
029028,01,165188,19950703,,S&P 1500 Value,VALUE,I0233,,,S&P,COSTCO WHOLESALE CORP,COST,22160K105,0000909832,5399,452910
009284,01,165188,19950703,20140128,S&P 1500 Value,VALUE,I0233,,,S&P,HARRIS TEETER SUPERMARKETS,HTSI,414585109,0000085704,5411,445110
029156,01,165188,19950706,,S&P 1500 Value,VALUE,I0233,,,S&P,UNIVERSAL FOREST PRODS INC,UFPI,913543104,0000912767,2421,321999
011191,01,165188,19950818,,S&P 1500 Value,VALUE,I0233,,,S&P,VISHAY INTERTECHNOLOGY INC,VSH,928298108,0000103730,3670,334416
011191,01,165188,19950818,,S&P 1500 Value,VALUE,I0233,,,S&P,VISHAY INTERTECHNOLOGY INC,VSH,928298207,0000103730,3670,334416
003937,01,165188,19950905,,S&P 1500 Value,VALUE,I0233,,,S&P,ALLIANCE ONE INTL INC,AOI,018772103,0000939930,5190,424940
004611,02,165188,19951108,,S&P 1500 Value,VALUE,I0233,,,S&P,MACY'S INC,M,55616P104,0000794367,5311,452111
008455,01,165188,19951127,,S&P 1500 Value,VALUE,I0233,,,S&P,PPL CORP,PPL,69351T106,0000922224,4911,22111
061739,01,165188,19951220,,S&P 1500 Value,VALUE,I0233,,,S&P,HARTFORD FINANCIAL SERVICES,HIG,416515104,0000874766,6331,524126
025870,01,165188,19960118,,S&P 1500 Value,VALUE,I0233,,,S&P,MINERALS TECHNOLOGIES INC,MTX,603158106,0000891014,2810,325180
028590,01,165188,19960122,,S&P 1500 Value,VALUE,I0233,,,S&P,BRINKS CO,BCO,109696104,0000078890,7381,561613
001773,01,165188,19960701,,S&P 1500 Value,VALUE,I0233,,,S&P,ARROW ELECTRONICS INC,ARW,042735100,0000007536,5065,423690
002436,01,165188,19960722,,S&P 1500 Value,VALUE,I0233,,,S&P,BROWN SHOE CO INC,BWS,115736100,0000014707,5661,448210
005709,01,165188,19961224,,S&P 1500 Value,VALUE,I0233,,,S&P,HORMEL FOODS CORP,HRL,440452100,0000048465,2011,311611
005639,01,165188,19970506,,S&P 1500 Value,VALUE,I0233,,,S&P,HILL-ROM HOLDINGS INC,HRC,431475102,0000047518,2590,339113
006158,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,INVACARE CORP,IVC,461203200,0000742112,3842,339113
006158,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,INVACARE CORP,IVC,461203101,0000742112,3842,339113
007260,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,MEREDITH CORP,MDP,589433200,0000065011,2721,511120
007260,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,MEREDITH CORP,MDP,589433101,0000065011,2721,511120
008007,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,WELLS FARGO & CO,WFC,949746804,0000072971,6020,522110
008007,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,WELLS FARGO & CO,WFC,949746879,0000072971,6020,522110
008007,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,WELLS FARGO & CO,WFC,949746101,0000072971,6020,522110
009466,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,SCHOLASTIC CORP,SCHL,807066105,0000866729,2731,511130
016710,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,DIGI INTERNATIONAL INC,DGII,253798102,0000854775,3576,3342
029710,01,165188,19970701,,S&P 1500 Value,VALUE,I0233,,,S&P,HEALTH NET INC,HNT,42222G108,0000916085,6324,524114
002352,01,165188,19970731,,S&P 1500 Value,VALUE,I0233,,,S&P,BRADY CORP,BRC,104674106,0000746598,3990,339950
029733,01,165188,19970805,,S&P 1500 Value,VALUE,I0233,,,S&P,MARTIN MARIETTA MATERIALS,MLM,573284106,0000916076,1400,212313
002101,02,165188,19971006,,S&P 1500 Value,VALUE,I0233,,,S&P,APPLIED INDUSTRIAL TECH INC,AIT,03820C105,0000109563,5080,423840
011856,01,165188,19971204,,S&P 1500 Value,VALUE,I0233,,,S&P,BB&T CORP,BBT,054937107,0000092230,6020,522110
015363,01,165188,19971216,,S&P 1500 Value,VALUE,I0233,,,S&P,TCF FINANCIAL CORP,TCB,872275102,0000814184,6020,522110
014824,01,165188,19971218,,S&P 1500 Value,VALUE,I0233,,,S&P,CINCINNATI FINANCIAL CORP,CINF,172062101,0000020286,6331,524126
002049,01,165188,19980122,,S&P 1500 Value,VALUE,I0233,,,S&P,BARNES GROUP INC,B,067806109,0000009984,3490,332613
007982,01,165188,19980130,,S&P 1500 Value,VALUE,I0233,,,S&P,NORTHERN TRUST CORP,NTRS,665859104,0000073124,6020,522110
011669,01,165188,19980515,20140602,S&P 1500 Value,VALUE,I0233,,,S&P,ZALE CORP,ZLC,988858106,0000109156,5944,448310
017248,01,165188,19980526,,S&P 1500 Value,VALUE,I0233,,,S&P,UNITED BANKSHARES INC/WV,UBSI,909907107,0000729986,6020,522110
017233,01,165188,19980529,,S&P 1500 Value,VALUE,I0233,,,S&P,SUSQUEHANNA BANCSHARES INC,SUSQ,869099101,0000700863,6020,522110
027925,01,165188,19980618,20140302,S&P 1500 Value,VALUE,I0233,,,S&P,AVID TECHNOLOGY INC,AVID,05367P100,0000896841,3861,333316
002538,01,165188,19980701,,S&P 1500 Value,VALUE,I0233,,,S&P,CDI CORP,CDI,125071100,0000018396,7363,5613
002953,01,165188,19980701,,S&P 1500 Value,VALUE,I0233,,,S&P,CHECKPOINT SYSTEMS INC,CKP,162825103,0000215419,3669,334290
003336,01,165188,19980701,,S&P 1500 Value,VALUE,I0233,,,S&P,COMPUTER SCIENCES CORP,CSC,205363104,0000023082,7370,541512
012950,01,165188,19980701,,S&P 1500 Value,VALUE,I0233,,,S&P,AIRGAS INC,ARG,009363102,0000804212,5084,423830
025180,01,165188,19980701,,S&P 1500 Value,VALUE,I0233,,,S&P,AGCO CORP,AGCO,001084102,0000880266,3523,333111
028349,01,165188,19980701,,S&P 1500 Value,VALUE,I0233,,,S&P,ALLSTATE CORP,ALL,020002101,0000899051,6331,524126
017245,01,165188,19980716,,S&P 1500 Value,VALUE,I0233,,,S&P,TRUSTCO BANK CORP/NY,TRST,898349105,0000357301,6035,522120
004674,01,165188,19980828,,S&P 1500 Value,VALUE,I0233,,,S&P,REGIONS FINANCIAL CORP,RF,7591EP100,0001281761,6020,522110
008789,01,165188,19980828,,S&P 1500 Value,VALUE,I0233,,,S&P,PROTECTIVE LIFE CORP,PL,743674400,0000355429,6311,524113
008789,01,165188,19980828,,S&P 1500 Value,VALUE,I0233,,,S&P,PROTECTIVE LIFE CORP,PL,743674103,0000355429,6311,524113
016650,01,165188,19981020,,S&P 1500 Value,VALUE,I0233,,,S&P,RTI INTL METALS INC,RTI,74973W107,0001068717,3490,332996
007171,01,165188,19990113,,S&P 1500 Value,VALUE,I0233,,,S&P,MCKESSON CORP,MCK,58155Q103,0000927653,5122,424210
029246,01,165188,19990113,,S&P 1500 Value,VALUE,I0233,,,S&P,ASTORIA FINANCIAL CORP,AF,046265104,0000910322,6035,522120
024678,01,165188,19990129,,S&P 1500 Value,VALUE,I0233,,,S&P,HORACE MANN EDUCATORS CORP,HMN,440327104,0000850141,6331,524126
004460,01,165188,19990302,,S&P 1500 Value,VALUE,I0233,,,S&P,ESTERLINE TECHNOLOGIES CORP,ESL,297425100,0000033619,3823,334513
003439,01,165188,19990503,,S&P 1500 Value,VALUE,I0233,,,S&P,CMS ENERGY CORP,CMS,125896100,0000811156,4931,22111
003439,01,165188,19990503,,S&P 1500 Value,VALUE,I0233,,,S&P,CMS ENERGY CORP,CMS,125896209,0000811156,4931,22111
014253,01,165188,19990616,,S&P 1500 Value,VALUE,I0233,,,S&P,WESTAMERICA BANCORPORATION,WABC,957090103,0000311094,6020,522110
021503,01,165188,19990628,,S&P 1500 Value,VALUE,I0233,,,S&P,KEMPER CORP/DE,KMPR,488401100,0000860748,6331,524126
003243,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,CITIGROUP INC,C,172967598,0000831001,6199,522291
003243,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,CITIGROUP INC,C,172967622,0000831001,6199,522291
003243,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,CITIGROUP INC,C,172967424,0000831001,6199,522291
003980,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,DISNEY (WALT) CO,DIS,254687106,0001001039,4888,515120
004058,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,DOVER CORP,DOV,260003108,0000029905,3585,333415
006196,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,ANIXTER INTL INC,AXE,035290105,0000052795,5063,423610
011228,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,VULCAN MATERIALS CO,VMC,929160109,0001396009,1400,212319
011636,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,XEROX CORP,XRX,984121103,0000108772,7374,518210
012171,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,TECH DATA CORP,TECD,878237106,0000790703,5045,423430
014370,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,MANPOWERGROUP,MAN,56418H100,0000871763,7363,561320
014477,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,WASTE MANAGEMENT INC,WM,94106L109,0000823768,4953,562111
014624,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,OFFICE DEPOT INC,ODP,676220106,0000800240,5940,453210
025186,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,STEIN MART INC,SMRT,858375108,0000884940,5651,448140
028924,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,BARNES & NOBLE INC,BKS,067774109,0000890491,5940,451211
029511,01,165188,19990701,,S&P 1500 Value,VALUE,I0233,,,S&P,CYTEC INDUSTRIES INC,CYT,232820100,0000912513,2890,325998
017150,01,165188,19990902,,S&P 1500 Value,VALUE,I0233,,,S&P,WEBSTER FINANCIAL CORP,WBS,947890109,0000801337,6020,522110
001075,01,165188,19991004,,S&P 1500 Value,VALUE,I0233,,,S&P,PINNACLE WEST CAPITAL CORP,PNW,723484101,0000764622,4911,2211
012445,01,165188,19991019,,S&P 1500 Value,VALUE,I0233,,,S&P,WATTS WATER TECHNOLOGIES INC,WTS,942749102,0000795403,3490,332919
004678,01,165188,19991029,,S&P 1500 Value,VALUE,I0233,,,S&P,FIRSTMERIT CORP,FMER,337915102,0000354869,6020,522110
013354,01,165188,20000131,,S&P 1500 Value,VALUE,I0233,,,S&P,VOXX INTERNATIONAL CORP,VOXX,91829F104,0000807707,3714,336390
003158,01,165188,20000216,,S&P 1500 Value,VALUE,I0233,,,S&P,COHU INC,COHU,192576106,0000021535,3825,334515
006547,01,165188,20000309,,S&P 1500 Value,VALUE,I0233,,,S&P,LACLEDE GROUP INC,LG,505597104,0001126956,4924,221210
008475,01,165188,20000403,,S&P 1500 Value,VALUE,I0233,,,S&P,PEP BOYS-MANNY MOE & JACK,PBY,713278109,0000077449,5531,441310
010757,01,165188,20000427,20140817,S&P 1500 Value,VALUE,I0233,,,S&P,UNS ENERGY CORP,UNS,903119105,0000941138,4911,2211
010801,01,165188,20000510,,S&P 1500 Value,VALUE,I0233,,,S&P,UGI CORP,UGI,902681105,0000884614,4932,221210
002884,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,CENTURYLINK INC,CTL,156700106,0000018926,4813,517110
004936,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,G&K SERVICES INC  -CL A,GK,361268105,0000039648,7200,812331
005606,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,HEWLETT-PACKARD CO,HPQ,428236103,0000047217,3570,3341
008133,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,OMNICARE INC,OCR,681904108,0000353230,5912,446110
011506,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,WILLIAMS COS INC,WMB,969457100,0000107263,4922,486210
012123,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,BIG LOTS INC,BIG,089302103,0000768835,5331,452990
013498,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,CARNIVAL CORP/PLC (USA),CCL,143658300,0000815097,4400,483112
015459,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,TREDEGAR CORP,TG,894650100,0000850429,3081,326113
024978,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,CALLAWAY GOLF CO,ELY,131193104,0000837465,3949,339920
025167,01,165188,20000703,,S&P 1500 Value,VALUE,I0233,,,S&P,MENS WEARHOUSE INC,MW,587118100,0000884217,5600,448110
011304,01,165188,20000726,,S&P 1500 Value,VALUE,I0233,,,S&P,AVISTA CORP,AVA,05379B107,0000104918,4931,22111
006338,01,165188,20000830,,S&P 1500 Value,VALUE,I0233,,,S&P,WESTAR ENERGY INC,WR,95709T100,0000054507,4931,22111
006109,01,165188,20000901,,S&P 1500 Value,VALUE,I0233,,,S&P,INTL RECTIFIER CORP,IRF,460254105,0000316793,3674,334413
007974,01,165188,20001102,,S&P 1500 Value,VALUE,I0233,,,S&P,NISOURCE INC,NI,65473P600,0001111711,4932,221210
007974,01,165188,20001102,,S&P 1500 Value,VALUE,I0233,,,S&P,NISOURCE INC,NI,65473P105,0001111711,4932,221210
007974,01,165188,20001102,,S&P 1500 Value,VALUE,I0233,,,S&P,NISOURCE INC,NI,65473P303,0001111711,4932,221210
009216,01,165188,20001211,,S&P 1500 Value,VALUE,I0233,,,S&P,ROGERS CORP,ROG,775133101,0000084748,3670,33441
133768,01,165188,20001211,,S&P 1500 Value,VALUE,I0233,,,S&P,METLIFE INC,MET,59156R702,0001099219,6311,524113
133768,01,165188,20001211,,S&P 1500 Value,VALUE,I0233,,,S&P,METLIFE INC,MET,59156R108,0001099219,6311,524113
010200,01,165188,20001211,20140401,S&P 1500 Value,VALUE,I0233,,,S&P,SUPERTEX INC,SUPX,868532102,0000730000,3674,334413
010609,01,165188,20010116,,S&P 1500 Value,VALUE,I0233,,,S&P,TOOTSIE ROLL INDUSTRIES INC,TR,890516206,0000098677,2060,311340
010609,01,165188,20010116,,S&P 1500 Value,VALUE,I0233,,,S&P,TOOTSIE ROLL INDUSTRIES INC,TR,890516107,0000098677,2060,311340
031477,01,165188,20010215,,S&P 1500 Value,VALUE,I0233,,,S&P,BROOKS AUTOMATION INC,BRKS,114340102,0000933974,3559,333242
135484,01,165188,20010227,,S&P 1500 Value,VALUE,I0233,,,S&P,FRONTIER COMMUNICATIONS CORP,FTR,35906A108,0000020520,4813,517110
006867,01,165188,20010328,,S&P 1500 Value,VALUE,I0233,,,S&P,MDU RESOURCES GROUP INC,MDU,552690109,0000067716,4932,221210
002393,01,165188,20010403,,S&P 1500 Value,VALUE,I0233,,,S&P,BRIGGS & STRATTON,BGG,109043109,0000014195,3510,333618
002136,01,165188,20010702,,S&P 1500 Value,VALUE,I0233,,,S&P,VERIZON COMMUNICATIONS INC,VZ,92343V104,0000732712,4812,517210
010981,01,165188,20010702,,S&P 1500 Value,VALUE,I0233,,,S&P,UNITED STATIONERS INC,USTR,913004107,0000355999,5000,423
013623,01,165188,20010702,,S&P 1500 Value,VALUE,I0233,,,S&P,CONMED CORP,CNMD,207410101,0000816956,3845,334510
023084,01,165188,20010702,,S&P 1500 Value,VALUE,I0233,,,S&P,BENCHMARK ELECTRONICS INC,BHE,08160H101,0000863436,3672,334412
025313,01,165188,20010702,,S&P 1500 Value,VALUE,I0233,,,S&P,STERIS CORP,STE,859152100,0000815065,3842,339113
029900,01,165188,20010702,,S&P 1500 Value,VALUE,I0233,,,S&P,CIBER INC,CBR,17163B102,0000918581,7370,541519
008692,01,165188,20010709,,S&P 1500 Value,VALUE,I0233,,,S&P,POTLATCH CORP,PCH,737630103,0001338749,2421,321113
062516,01,165188,20010709,,S&P 1500 Value,VALUE,I0233,,,S&P,CENTURY ALUMINUM CO,CENX,156431108,0000949157,3350,331315
014793,01,165188,20010725,,S&P 1500 Value,VALUE,I0233,,,S&P,ARCH COAL INC,ACI,039380100,0001037676,1220,2121
008151,01,165188,20010830,,S&P 1500 Value,VALUE,I0233,,,S&P,ONEOK INC,OKE,682680202,0001039684,4923,221210
008151,01,165188,20010830,,S&P 1500 Value,VALUE,I0233,,,S&P,ONEOK INC,OKE,682680103,0001039684,4923,221210
004844,01,165188,20010904,,S&P 1500 Value,VALUE,I0233,,,S&P,FOREST OIL CORP,FST,346091309,0000038079,1311,211111
004844,01,165188,20010904,,S&P 1500 Value,VALUE,I0233,,,S&P,FOREST OIL CORP,FST,346091705,0000038079,1311,211111
119756,01,165188,20011001,,S&P 1500 Value,VALUE,I0233,,,S&P,STANCORP FINANCIAL GROUP INC,SFG,852891100,0001079577,6321,524114
010086,01,165188,20011008,,S&P 1500 Value,VALUE,I0233,,,S&P,STEWART INFORMATION SERVICES,STC,860372101,0000094344,6361,524127
010277,01,165188,20011010,,S&P 1500 Value,VALUE,I0233,,,S&P,TECO ENERGY INC,TE,872375100,0000350563,4931,22111
061188,01,165188,20011010,,S&P 1500 Value,VALUE,I0233,,,S&P,HOSPITALITY PROPERTIES TRUST,HPT,44106M409,0000945394,6798,531120
